HT, soc-LiveJournal1, 16, 1.104405, 3.08, 238.74, 16, 1024, 160
HT, soc-LiveJournal1, 16, 1.091841, 3.08, 241.59, 64, 1024, 160
HT, soc-LiveJournal1, 16, 1.077552, 3.09, 245.47, 64, 1024, 160
HT, soc-LiveJournal1, 16, 1.088368, 3.09, 242.98, 64, 1024, 160
HT, soc-LiveJournal1, 16, 1.030712, 3.09, 256.98, 256, 1024, 160
HT, soc-LiveJournal1, 16, 1.029389, 3.08, 256.66, 256, 1024, 160
HT, soc-LiveJournal1, 16, 1.047190, 3.09, 252.52, 256, 1024, 160
HT, soc-LiveJournal1, 16, 1.518845, 2.87, 161.82, 0, 1024, 16
HT, soc-LiveJournal1, 16, 1.534974, 2.88, 160.88, 0, 1024, 16
HT, soc-LiveJournal1, 16, 1.529140, 2.89, 161.75, 0, 1024, 16
HT, soc-LiveJournal1, 16, 1.205286, 2.98, 211.66, 0, 1024, 80
HT, soc-LiveJournal1, 16, 1.223971, 2.99, 209.44, 0, 1024, 80
HT, soc-LiveJournal1, 16, 1.224753, 2.99, 209.41, 0, 1024, 80
HT, soc-LiveJournal1, 16, 1.309674, 3.05, 199.87, 0, 1024, 160
HT, soc-LiveJournal1, 16, 1.240911, 3.05, 210.84, 0, 1024, 160
HT, soc-LiveJournal1, 16, 1.292215, 3.05, 202.49, 0, 1024, 160
HT, soc-LiveJournal1, 16, 1.465624, 3.12, 182.64, 0, 1024, 320
HT, soc-LiveJournal1, 16, 1.445643, 3.11, 184.64, 0, 1024, 320
HT, soc-LiveJournal1, 16, 1.482705, 3.12, 180.20, 0, 1024, 320
noHT, soc-LiveJournal1, 8, 4.887716, 2.91, 50.94, 0, 1, 80
noHT, soc-LiveJournal1, 8, 4.919980, 2.92, 50.81, 0, 1, 80
noHT, soc-LiveJournal1, 8, 4.924539, 2.91, 50.59, 0, 1, 80
noHT, soc-LiveJournal1, 8, 1.791192, 2.89, 138.44, 0, 16, 80
