HT, soc-LiveJournal1, 8, 1.859800, 3.00, 138.36, 0, 1024, 80
HT, soc-LiveJournal1, 8, 1.894756, 2.99, 135.05, 0, 1024, 80
HT, soc-LiveJournal1, 8, 1.844857, 3.00, 139.41, 0, 1024, 80
HT, soc-LiveJournal1, 16, 1.317446, 3.05, 198.56, 0, 1024, 160
HT, soc-LiveJournal1, 16, 1.305353, 3.06, 201.06, 0, 1024, 160
HT, soc-LiveJournal1, 16, 1.326712, 3.07, 198.33, 0, 1024, 160
HT, soc-LiveJournal1, 32, 1.159965, 3.10, 228.79, 0, 1024, 320
HT, soc-LiveJournal1, 32, 1.167117, 3.12, 228.89, 0, 1024, 320
HT, soc-LiveJournal1, 32, 1.130057, 3.10, 235.32, 0, 1024, 320
HT, soc-LiveJournal1, 64, 1.105980, 3.13, 242.53, 0, 1024, 640
HT, soc-LiveJournal1, 64, 1.125448, 3.14, 238.82, 0, 1024, 640
HT, soc-LiveJournal1, 64, 1.109298, 3.13, 242.08, 0, 1024, 640
noHT, soc-LiveJournal1, 8, 1.902092, 3.01, 135.73, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.847982, 3.01, 139.57, 0, 1024, 80
noHT, soc-LiveJournal1, 8, 1.819844, 3.01, 141.90, 0, 1024, 80
noHT, soc-LiveJournal1, 16, 1.577623, 3.07, 166.89, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.584332, 3.08, 166.86, 0, 1024, 160
noHT, soc-LiveJournal1, 16, 1.608405, 3.07, 163.69, 0, 1024, 160
