algorithm, graph, num_threads, time (s), work, speed, vgc_threshold, batch_size, batches_per_subiter
noHT, web-Stanford, 64, 0.351280, 1.79, 20.32, 16, 64, 640
noHT, web-Stanford, 64, 0.392502, 1.80, 18.24, 16, 64, 640
noHT, web-Stanford, 64, 0.347066, 1.79, 20.61, 16, 64, 640
noHT, web-Stanford, 64, 0.410722, 1.75, 17.01, 16, 64, 1280
noHT, web-Stanford, 64, 0.467541, 1.79, 15.28, 16, 64, 1280
noHT, web-Stanford, 64, 0.314766, 1.80, 22.76, 16, 64, 1280
noHT, web-Stanford, 64, 0.284918, 1.75, 24.49, 64, 64, 64
noHT, web-Stanford, 64, 0.273336, 1.74, 25.33, 64, 64, 64
noHT, web-Stanford, 64, 0.288527, 1.75, 24.19, 64, 64, 64
noHT, web-Stanford, 64, 0.225461, 1.79, 31.69, 64, 64, 320
noHT, web-Stanford, 64, 0.207713, 1.76, 33.78, 64, 64, 320
noHT, web-Stanford, 64, 0.205430, 1.75, 33.97, 64, 64, 320
noHT, web-Stanford, 64, 0.201669, 1.80, 35.66, 64, 64, 640
noHT, web-Stanford, 64, 0.208085, 1.76, 33.71, 64, 64, 640
noHT, web-Stanford, 64, 0.188878, 1.79, 37.76, 64, 64, 640
noHT, web-Stanford, 64, 0.177516, 1.82, 40.85, 64, 64, 1280
noHT, web-Stanford, 64, 0.174548, 1.81, 41.43, 64, 64, 1280
noHT, web-Stanford, 64, 0.200390, 1.81, 36.01, 64, 64, 1280
noHT, web-Stanford, 64, 0.209592, 1.77, 33.64, 256, 64, 64
noHT, web-Stanford, 64, 0.213213, 1.76, 32.91, 256, 64, 64
noHT, web-Stanford, 64, 0.200133, 1.75, 34.91, 256, 64, 64
noHT, web-Stanford, 64, 0.099319, 1.79, 71.90, 256, 64, 320
noHT, web-Stanford, 64, 0.181697, 1.78, 39.00, 256, 64, 320
noHT, web-Stanford, 64, 0.196343, 1.78, 36.22, 256, 64, 320
noHT, web-Stanford, 64, 0.189735, 1.77, 37.16, 256, 64, 640
noHT, web-Stanford, 64, 0.390454, 1.82, 18.60, 256, 64, 640
noHT, web-Stanford, 64, 0.181732, 1.79, 39.36, 256, 64, 640
noHT, web-Stanford, 64, 0.160919, 1.78, 44.13, 256, 64, 1280
noHT, web-Stanford, 64, 0.218770, 1.76, 32.14, 256, 64, 1280
noHT, web-Stanford, 64, 0.169691, 1.81, 42.42, 256, 64, 1280
noHT, web-Stanford, 64, 0.513522, 1.74, 13.51, 0, 256, 64
noHT, web-Stanford, 64, 0.513740, 1.74, 13.54, 0, 256, 64
noHT, web-Stanford, 64, 0.506377, 1.75, 13.81, 0, 256, 64
noHT, web-Stanford, 64, 0.461064, 1.78, 15.42, 0, 256, 320
noHT, web-Stanford, 64, 0.462572, 1.81, 15.60, 0, 256, 320
noHT, web-Stanford, 64, 0.461372, 1.80, 15.56, 0, 256, 320
noHT, web-Stanford, 64, 0.463403, 1.80, 15.49, 0, 256, 640
noHT, web-Stanford, 64, 0.461240, 1.79, 15.50, 0, 256, 640
noHT, web-Stanford, 64, 0.545965, 1.81, 13.21, 0, 256, 640
noHT, web-Stanford, 64, 0.441709, 1.80, 16.20, 0, 256, 1280
noHT, web-Stanford, 64, 0.442842, 1.80, 16.22, 0, 256, 1280
noHT, web-Stanford, 64, 0.444238, 1.79, 16.08, 0, 256, 1280
noHT, web-Stanford, 64, 0.521131, 1.75, 13.35, 4, 256, 64
noHT, web-Stanford, 64, 0.430429, 1.77, 16.35, 4, 256, 64
noHT, web-Stanford, 64, 0.475152, 1.72, 14.41, 4, 256, 64
noHT, web-Stanford, 64, 0.414901, 1.79, 17.24, 4, 256, 320
noHT, web-Stanford, 64, 0.391153, 1.80, 18.35, 4, 256, 320
noHT, web-Stanford, 64, 0.358069, 1.77, 19.72, 4, 256, 320
noHT, web-Stanford, 64, 0.391297, 1.79, 18.28, 4, 256, 640
noHT, web-Stanford, 64, 0.321460, 1.79, 22.16, 4, 256, 640
noHT, web-Stanford, 64, 0.322119, 1.77, 21.87, 4, 256, 640
noHT, web-Stanford, 64, 0.394806, 1.78, 18.02, 4, 256, 1280
noHT, web-Stanford, 64, 0.358772, 1.74, 19.33, 4, 256, 1280
noHT, web-Stanford, 64, 0.346887, 1.79, 20.60, 4, 256, 1280
noHT, web-Stanford, 64, 0.344570, 1.74, 20.12, 16, 256, 64
noHT, web-Stanford, 64, 0.385288, 1.78, 18.41, 16, 256, 64
noHT, web-Stanford, 64, 0.365733, 1.73, 18.84, 16, 256, 64
noHT, web-Stanford, 64, 0.280262, 1.80, 25.62, 16, 256, 320
noHT, web-Stanford, 64, 0.302750, 1.79, 23.60, 16, 256, 320
noHT, web-Stanford, 64, 0.344324, 1.78, 20.62, 16, 256, 320
noHT, web-Stanford, 64, 0.295294, 1.81, 24.41, 16, 256, 640
noHT, web-Stanford, 64, 0.339115, 1.79, 21.02, 16, 256, 640
noHT, web-Stanford, 64, 0.303623, 1.80, 23.64, 16, 256, 640
noHT, web-Stanford, 64, 0.285819, 1.79, 25.00, 16, 256, 1280
noHT, web-Stanford, 64, 0.299398, 1.76, 23.42, 16, 256, 1280
noHT, web-Stanford, 64, 0.302626, 1.80, 23.64, 16, 256, 1280
noHT, web-Stanford, 64, 0.245662, 1.75, 28.42, 64, 256, 64
noHT, web-Stanford, 64, 0.306575, 1.76, 22.87, 64, 256, 64
noHT, web-Stanford, 64, 0.265204, 1.78, 26.76, 64, 256, 64
noHT, web-Stanford, 64, 0.203069, 1.80, 35.26, 64, 256, 320
noHT, web-Stanford, 64, 0.201401, 1.81, 35.88, 64, 256, 320
noHT, web-Stanford, 64, 0.210097, 1.78, 33.75, 64, 256, 320
noHT, web-Stanford, 64, 0.223269, 1.80, 32.14, 64, 256, 640
noHT, web-Stanford, 64, 0.217485, 1.81, 33.24, 64, 256, 640
noHT, web-Stanford, 64, 0.179387, 1.75, 38.78, 64, 256, 640
noHT, web-Stanford, 64, 0.175139, 1.76, 39.99, 64, 256, 1280
noHT, web-Stanford, 64, 0.171866, 1.79, 41.46, 64, 256, 1280
noHT, web-Stanford, 64, 0.178320, 1.78, 39.79, 64, 256, 1280
noHT, web-Stanford, 64, 0.183642, 1.74, 37.83, 256, 256, 64
noHT, web-Stanford, 64, 0.187720, 1.78, 37.72, 256, 256, 64
noHT, web-Stanford, 64, 0.175678, 1.75, 39.65, 256, 256, 64
noHT, web-Stanford, 64, 0.184233, 1.78, 38.45, 256, 256, 320
noHT, web-Stanford, 64, 0.164083, 1.80, 43.66, 256, 256, 320
noHT, web-Stanford, 64, 0.123845, 1.81, 58.39, 256, 256, 320
noHT, web-Stanford, 64, 0.179788, 1.80, 40.00, 256, 256, 640
noHT, web-Stanford, 64, 0.181190, 1.80, 39.63, 256, 256, 640
noHT, web-Stanford, 64, 0.109680, 1.81, 65.75, 256, 256, 640
noHT, web-Stanford, 64, 0.186339, 1.79, 38.33, 256, 256, 1280
noHT, web-Stanford, 64, 0.177122, 1.77, 39.88, 256, 256, 1280
noHT, web-Stanford, 64, 0.095527, 1.81, 75.58, 256, 256, 1280
noHT, web-Stanford, 64, 0.508063, 1.79, 14.07, 0, 1024, 64
noHT, web-Stanford, 64, 0.526033, 1.78, 13.48, 0, 1024, 64
noHT, web-Stanford, 64, 0.524419, 1.77, 13.44, 0, 1024, 64
noHT, web-Stanford, 64, 0.444402, 1.78, 15.97, 0, 1024, 320
noHT, web-Stanford, 64, 0.432063, 1.80, 16.60, 0, 1024, 320
noHT, web-Stanford, 64, 0.453690, 1.78, 15.66, 0, 1024, 320
noHT, web-Stanford, 64, 0.492825, 1.80, 14.54, 0, 1024, 640
noHT, web-Stanford, 64, 0.471176, 1.77, 14.97, 0, 1024, 640
noHT, web-Stanford, 64, 0.436161, 1.79, 16.35, 0, 1024, 640
noHT, web-Stanford, 64, 0.466886, 1.80, 15.35, 0, 1024, 1280
noHT, web-Stanford, 64, 0.459525, 1.79, 15.52, 0, 1024, 1280
noHT, web-Stanford, 64, 0.484412, 1.77, 14.59, 0, 1024, 1280
noHT, web-Stanford, 64, 0.442711, 1.75, 15.72, 4, 1024, 64
noHT, web-Stanford, 64, 0.410284, 1.72, 16.67, 4, 1024, 64
noHT, web-Stanford, 64, 0.409486, 1.75, 17.06, 4, 1024, 64
noHT, web-Stanford, 64, 0.393930, 1.79, 18.11, 4, 1024, 320
noHT, web-Stanford, 64, 0.367958, 1.81, 19.58, 4, 1024, 320
noHT, web-Stanford, 64, 0.457832, 1.74, 15.16, 4, 1024, 320
noHT, web-Stanford, 64, 0.443720, 1.80, 16.18, 4, 1024, 640
noHT, web-Stanford, 64, 0.377966, 1.80, 18.93, 4, 1024, 640
noHT, web-Stanford, 64, 0.438614, 1.77, 16.05, 4, 1024, 640
noHT, web-Stanford, 64, 0.488137, 1.78, 14.55, 4, 1024, 1280
noHT, web-Stanford, 64, 0.376784, 1.80, 19.00, 4, 1024, 1280
noHT, web-Stanford, 64, 0.357604, 1.80, 20.04, 4, 1024, 1280
noHT, web-Stanford, 64, 0.393575, 1.77, 17.92, 16, 1024, 64
noHT, web-Stanford, 64, 0.443345, 1.77, 15.92, 16, 1024, 64
noHT, web-Stanford, 64, 0.436966, 1.74, 15.87, 16, 1024, 64
noHT, web-Stanford, 64, 0.321845, 1.78, 22.01, 16, 1024, 320
noHT, web-Stanford, 64, 0.355834, 1.77, 19.77, 16, 1024, 320
noHT, web-Stanford, 64, 0.289346, 1.80, 24.76, 16, 1024, 320
noHT, web-Stanford, 64, 0.311551, 1.80, 22.97, 16, 1024, 640
noHT, web-Stanford, 64, 0.307877, 1.78, 23.03, 16, 1024, 640
noHT, web-Stanford, 64, 0.292284, 1.79, 24.44, 16, 1024, 640
noHT, web-Stanford, 64, 0.296519, 1.80, 24.20, 16, 1024, 1280
noHT, web-Stanford, 64, 0.293341, 1.81, 24.53, 16, 1024, 1280
noHT, web-Stanford, 64, 0.313937, 1.77, 22.45, 16, 1024, 1280
noHT, web-Stanford, 64, 0.276759, 1.78, 25.63, 64, 1024, 64
noHT, web-Stanford, 64, 0.288236, 1.73, 23.89, 64, 1024, 64
noHT, web-Stanford, 64, 0.279866, 1.76, 25.06, 64, 1024, 64
noHT, web-Stanford, 64, 0.202939, 1.79, 35.13, 64, 1024, 320
noHT, web-Stanford, 64, 0.241503, 1.79, 29.51, 64, 1024, 320
noHT, web-Stanford, 64, 0.220799, 1.80, 32.52, 64, 1024, 320
noHT, web-Stanford, 64, 0.202054, 1.81, 35.66, 64, 1024, 640
noHT, web-Stanford, 64, 0.197415, 1.78, 35.94, 64, 1024, 640
noHT, web-Stanford, 64, 0.186883, 1.79, 38.20, 64, 1024, 640
noHT, web-Stanford, 64, 0.168150, 1.74, 41.30, 64, 1024, 1280
noHT, web-Stanford, 64, 0.178920, 1.80, 40.18, 64, 1024, 1280
noHT, web-Stanford, 64, 0.171855, 1.78, 41.30, 64, 1024, 1280
noHT, web-Stanford, 64, 0.231629, 1.76, 30.24, 256, 1024, 64
noHT, web-Stanford, 64, 0.395920, 1.78, 17.92, 256, 1024, 64
noHT, web-Stanford, 64, 0.337429, 1.79, 21.14, 256, 1024, 64
noHT, web-Stanford, 64, 0.148659, 1.80, 48.24, 256, 1024, 320
noHT, web-Stanford, 64, 0.159280, 1.77, 44.25, 256, 1024, 320
noHT, web-Stanford, 64, 0.184712, 1.79, 38.70, 256, 1024, 320
noHT, web-Stanford, 64, 0.154455, 1.81, 46.82, 256, 1024, 640
noHT, web-Stanford, 64, 0.090100, 1.82, 80.43, 256, 1024, 640
noHT, web-Stanford, 64, 0.089833, 1.77, 78.71, 256, 1024, 640
noHT, web-Stanford, 64, 0.167732, 1.79, 42.42, 256, 1024, 1280
noHT, web-Stanford, 64, 0.162443, 1.79, 44.02, 256, 1024, 1280
noHT, web-Stanford, 64, 0.133966, 1.80, 53.41, 256, 1024, 1280
